Company_ID,Date,Industry_Sector,Total_Assets,Total_Liabilities,Current_Assets,Current_Liabilities,Net_Income,Revenue,Operating_Income,Cash_Flow,Debt_Equity_Ratio,Return_on_Assets,Working_Capital_Ratio,Stock_Price_Close,Volatility_Index,GDP_Growth_Rate,Interest_Rate,Inflation_Rate,Financial_Risk_Label
C4059,2023-12-31,Manufacturing,756079626.26,554715179.34,262302545.82,107995773.55,8534061.74,39439999.24,9071199.8252,8456770.05,2.75,0.0113,2.43,417.19,53.58,3.04,3.7,2.62,1
C2072,2023-06-30,Retail,749671419.16,572052131.42,94300650.14,53026651.81,115689931.32,55694110.84,14480468.8184,115670658.93,3.22,0.1543,1.78,641.55,12.1,-1.66,5.04,3.02,1
C5348,2024-06-30,Healthcare,676177880.81,432643338.86,212101826.82,2105431.78,37622409.34,8740303.4,1223642.4760000005,37690299.8,1.78,0.0556,100.74,810.09,18.13,5.14,8.84,7.05,0
C4208,2017-12-31,Energy,63608024.51,27207787.79,9387258.65,8740462.48,-353040.61,693507.69,173376.9225,-305114.68,0.75,-0.0056,1.07,159.32,57.1,8.11,2.81,5.79,1
C1464,2024-09-30,Manufacturing,543491008.72,364880034.17,17249215.74,2040954.72,-440209.84,76779386.36,21498228.1808,-484952.2400000001,2.04,-0.0008,8.45,443.61,18.95,-3.26,2.23,2.47,1
C3930,2019-03-31,Retail,547193232.6,392020518.27,181662357.49,45591140.98,50638531.97,184010991.19,47842857.7094,50595202.34,2.53,0.0925,3.98,727.87,44.14,-2.79,1.95,4.51,1
C2413,2022-09-30,Retail,597155741.47,102911389.19,150474286.89,1036770.08,71501790.93,489418.25,102777.8325,71498455.18,0.21,0.1197,145.14,113.73,14.42,-4.9,5.74,6.65,0
C4689,2017-09-30,Energy,389568488.33,305734806.9,168859205.86,167892691.64,42408416.65,43350248.66,5202029.839199999,42466723.71,3.65,0.1089,1.01,364.8,20.75,8.83,3.74,1.57,1
C2184,2018-03-31,Retail,637661109.65,321662458.44,84578027.83,11856831.03,89751551.13,165438011.55,21506941.501500003,89714908.64999999,1.02,0.1408,7.13,889.81,54.48,-0.88,8.04,2.59,0
C4569,2023-06-30,Finance,53406047.56,26158059.44,10701417.6,6084701.35,2595808.45,20139144.68,1409740.1276,2513786.6900000004,0.96,0.0486,1.76,542.52,26.05,8.85,2.33,6.43,0
C3917,2021-03-31,Healthcare,513272174.89,80520747.87,92654258.24,56234326.28,39097357.62,133357543.29,14669329.7619,39136558.43,0.19,0.0762,1.65,636.37,44.65,0.1,9.43,5.37,0
C3281,2017-09-30,Healthcare,880378994.5,154198084.86,341814119.28,29587418.86,26952195.15,80318898.29,4819133.8974,26949111.85,0.21,0.0306,11.55,393.7,39.48,5.33,6.16,2.95,0
C1963,2023-12-31,Healthcare,275441936.42,30377143.4,4112892.06,3324255.27,10047685.8,50120315.78,12028875.7872,10037722.19,0.12,0.0365,1.24,221.46,19.74,1.12,5.87,3.75,0
C1858,2020-06-30,Manufacturing,300203205.75,214784626.73,82686598.32,38533723.14,34101237.93,72583774.58,17420105.8992,34085370.73,2.51,0.1136,2.15,777.84,48.01,-0.85,1.41,6.96,1
C5735,2022-03-31,Finance,184778759.05,143732803.38,60678146.75,1382032.05,6096672.46,61021993.05,8543079.027,6098545.99,3.5,0.033,43.91,800.69,15.79,4.62,5.15,2.58,1
C3168,2019-12-31,Manufacturing,521813910.44,316376831.18,73567040.16,32901450.23,66738901.7,71884309.1,7907274.000999999,66752683.330000006,1.54,0.1279,2.24,952.63,55.5,4.01,4.51,4.96,0
C3300,2019-03-31,Energy,235309731.52,75109937.47,8846585.77,8807268.82,28639003.33,17269664.24,1381573.1392,28635660.27,0.47,0.1217,1.0,29.64,30.6,9.17,8.32,7.51,0
C3364,2021-09-30,Healthcare,956059409.01,701866519.49,55517937.43,20330915.62,184802480.74,60218151.67,16258900.9509,184742819.97,2.76,0.1933,2.73,72.99,17.11,5.65,1.8,1.03,1
C2326,2023-03-31,Retail,654781674.99,217853574.64,294995719.98,136903025.04,19334485.41,45476090.73,10004739.9606,19361266.63,0.5,0.0295,2.15,709.33,26.94,8.73,1.58,1.23,0
C2980,2015-03-31,Manufacturing,870059210.22,684376325.78,136113725.23,132635790.0,75051660.57,266830227.62,66707556.905,75023544.61999999,3.69,0.0863,1.03,212.24,23.65,7.58,9.38,1.9,1
C1103,2017-06-30,Retail,778508965.05,589872459.89,262248261.47,232375865.98,48827516.2,329245141.38,42801868.3794,48906349.54000001,3.13,0.0627,1.13,799.06,59.18,7.41,4.28,1.77,1
C4890,2023-09-30,Manufacturing,342114284.35,9884306.96,32117662.47,23430610.57,31118396.4,102105001.08,20421000.216,31060570.97,0.03,0.091,1.37,926.88,16.99,-4.95,3.0,4.55,0
C1765,2024-09-30,Technology,677437640.99,226723776.07,8074506.06,7682042.52,67437461.37,239040912.05,23904091.205,67362907.31,0.5,0.0995,1.05,902.91,39.55,2.4,5.45,2.65,0
C2540,2019-03-31,Retail,499978985.71,382625558.65,124839464.9,19299331.59,49703623.65,217157567.32,54289391.83,49690434.28,3.26,0.0994,6.47,216.48,39.06,8.97,2.19,6.79,1
C5945,2018-03-31,Technology,783078844.91,130602167.21,231108197.44,9334953.01,65888796.52,300139605.1,36016752.612,65934543.03,0.2,0.0841,24.76,330.77,13.6,8.52,4.49,6.18,0
C1784,2019-06-30,Energy,930551955.18,432236208.85,43890088.77,38576788.0,138910837.33,117050382.92,29262595.73,138905238.92000002,0.87,0.1493,1.14,888.16,22.38,7.01,7.26,1.1,0
C5346,2017-12-31,Energy,570472338.95,228319611.42,87837268.78,27458528.24,14534500.85,96261088.52,20214828.5892,14552869.18,0.67,0.0255,3.2,855.28,21.19,-2.58,8.14,6.65,0
C5062,2015-06-30,Energy,677347542.91,47556955.89,52565157.22,50313433.64,4372729.05,36869234.19,9217308.5475,4434524.19,0.08,0.0065,1.04,954.47,53.3,-1.75,6.97,2.39,0
C1887,2021-09-30,Finance,534875516.48,190460218.32,121980834.18,385632.59,39021506.6,254590589.75,56009929.745,39105370.4,0.55,0.073,316.31,204.26,34.56,-4.48,6.93,6.49,0
C1894,2022-06-30,Finance,865732710.32,686252089.12,428548203.18,341440093.46,80079230.15,77132679.87,15426535.974,80101304.68,3.82,0.0925,1.26,319.85,40.84,-3.25,6.52,7.28,1
C5191,2020-12-31,Finance,215009254.06,157358417.61,4049067.38,2417820.54,37776290.82,84529221.35,9298214.3485,37783768.77,2.73,0.1757,1.67,66.76,23.95,0.77,1.21,2.17,1
C1737,2023-12-31,Energy,848703894.89,539714614.45,188691033.99,187216088.19,142555520.75,204884319.18,26634961.4934,142470579.66,1.75,0.168,1.01,467.48,28.0,5.67,0.69,6.82,0
C4560,2023-06-30,Healthcare,702568355.8,124058787.87,171932311.52,90940921.43,125896119.21,44332974.76,11083243.69,125950353.84,0.21,0.1792,1.89,682.73,22.39,-4.23,7.94,4.92,0
C1639,2024-06-30,Energy,900285885.19,188363585.38,358715567.54,325957793.25,132931397.67,306066268.5,18363976.11,132872092.27,0.26,0.1477,1.1,668.24,49.26,-4.05,0.68,3.18,0
C2003,2019-12-31,Finance,836272579.4,606833413.12,391829624.19,145954329.33,132886878.9,206955064.09,24834607.6908,132936255.3,2.64,0.1589,2.68,247.91,15.48,5.57,3.23,3.14,1
C2375,2016-03-31,Finance,656478812.38,509750489.03,185646292.74,136108666.98,111407691.59,15187042.9,4556112.87,111360126.46,3.47,0.1697,1.36,704.0,57.68,6.45,2.68,3.54,1
C2555,2023-12-31,Manufacturing,156905043.16,115241383.26,40618467.61,21528622.78,17652990.88,60225772.23,6022577.223,17741456.79,2.77,0.1125,1.89,179.53,19.87,-4.81,0.69,4.0,1
C3665,2023-06-30,Manufacturing,523751970.57,394645610.39,163218499.01,101731011.44,87073901.11,181621133.09,30875592.6253,86998338.98,3.06,0.1663,1.6,499.18,19.1,2.38,0.71,3.47,1
C1589,2024-09-30,Manufacturing,500220081.29,267289196.39,4971075.31,3278154.74,23346729.0,216825855.4,52038205.296,23268586.38,1.15,0.0467,1.52,107.95,24.65,-3.11,7.53,7.91,0
C1057,2024-09-30,Healthcare,819892667.02,627101903.49,126987595.08,54537378.56,42336890.96,134163041.91,17441195.4483,42410845.96,3.25,0.0516,2.33,67.58,20.13,4.16,7.77,5.88,1
C1243,2015-12-31,Retail,494416871.46,235641520.89,116780577.89,75784310.28,87283997.54,98467086.43,26586113.336100005,87227919.58000001,0.91,0.1765,1.54,125.77,21.97,-1.9,9.86,3.67,0
C4187,2021-06-30,Retail,893187935.65,661168526.17,79460361.16,53479763.81,12467262.4,206916852.67,33106696.4272,12407895.51,2.85,0.014,1.49,776.13,55.66,-1.13,2.87,2.37,1
C1141,2018-03-31,Energy,452917525.93,186741912.68,191488855.38,179835282.86,40572182.82,174932724.17,48981162.7676,40528606.94,0.7,0.0896,1.06,495.69,59.77,0.3,6.39,5.6,0
C2785,2020-12-31,Energy,431839526.32,74450662.23,20101270.55,5358409.62,24790697.43,212243091.2,55183203.712,24706388.84,0.21,0.0574,3.75,749.71,38.2,-1.57,7.59,1.21,0
C3212,2015-09-30,Energy,229445599.39,23936454.86,72843242.74,3264357.12,33181308.67,16390720.4,1966886.448,33150364.770000003,0.12,0.1446,22.31,384.15,18.65,2.33,9.0,4.21,0
C2690,2016-09-30,Finance,795378179.35,594027345.53,21659566.15,21451279.07,50553867.44,110120047.27,16518007.0905,50610527.78,2.95,0.0636,1.01,954.51,37.71,-2.68,2.53,3.84,1
C1725,2024-06-30,Finance,590183879.95,249389628.16,278730709.92,181163387.51,91066674.23,27446259.01,6587102.1624,91163244.0,0.73,0.1543,1.54,659.21,47.1,9.69,4.22,6.77,0
C4551,2022-09-30,Finance,875449293.58,492530567.95,285225341.65,135939806.97,165515166.62,4848877.96,1066753.1512,165611698.48000002,1.29,0.1891,2.1,592.84,39.67,6.91,0.73,1.81,0
C1228,2021-12-31,Retail,830712264.41,660331599.15,181319966.2,171000462.05,42648393.87,408004977.99,110161344.05730002,42725333.38,3.88,0.0513,1.06,134.75,53.5,9.13,8.28,1.64,1
C5797,2020-09-30,Finance,533500549.91,398776814.68,202805076.71,139120616.04,43987221.99,81052761.33,20263190.3325,44003353.04,2.96,0.0825,1.46,82.77,31.75,-2.82,0.76,7.95,1
C1451,2024-06-30,Healthcare,514280222.31,299021281.37,189324088.94,177072088.03,24383507.76,201927589.37,60578276.811,24289312.130000003,1.39,0.0474,1.07,377.12,31.8,7.33,0.63,5.19,0
C2367,2018-03-31,Retail,853067558.7,79694229.47,230986208.67,86901184.29,128886411.16,319456062.57,76669455.0168,128799067.59,0.1,0.1511,2.66,859.08,33.32,-1.71,3.34,7.32,0
C3952,2021-03-31,Healthcare,50942116.16,30861608.15,7339849.87,5746071.01,-835234.0,5696922.03,398784.5421000001,-784736.99,1.54,-0.0164,1.28,198.07,56.38,1.16,7.33,6.77,1
C3809,2017-06-30,Finance,103830101.13,68729695.64,24818766.37,19245541.79,4294350.98,18114311.12,2717146.668,4304394.720000001,1.96,0.0414,1.29,512.85,21.83,8.55,9.47,2.66,0
C5367,2022-09-30,Retail,24734612.11,14501001.05,5293504.91,2331233.83,-620980.03,9929244.88,1191509.3856000002,-636995.5800000001,1.42,-0.0251,2.27,444.77,54.1,7.5,3.62,1.51,1
C2945,2024-09-30,Healthcare,154063522.69,28917678.03,29738792.86,333141.64,22734262.83,59631623.61,8348427.305400001,22793887.59,0.23,0.1476,89.27,288.35,59.28,0.97,6.85,3.26,0
C3650,2020-12-31,Healthcare,999863024.38,231651534.82,492527436.75,304114699.37,36225173.73,489059717.46,39124777.3968,36252655.27,0.3,0.0362,1.62,837.93,51.46,-4.91,4.54,1.62,0
C3753,2020-03-31,Energy,935954687.14,424005725.83,14036002.48,1515743.8,180951921.82,258414403.56,25841440.356,180965473.47,0.83,0.1933,9.26,957.61,12.24,2.91,1.79,4.13,0
C1123,2024-12-31,Technology,361389675.05,146131140.45,99649802.12,81541570.75,55548855.19,138626839.77,31884173.147100005,55600412.57,0.68,0.1537,1.22,679.21,53.4,3.36,5.45,5.91,0
C4997,2017-12-31,Healthcare,617018695.4,23308432.72,277118673.43,242004492.34,93270620.01,286318154.18,42947723.127,93339478.95,0.04,0.1512,1.15,933.68,49.55,5.97,3.88,3.37,0
C3200,2019-12-31,Finance,615651618.35,187342942.9,197905320.29,156496884.77,57440050.43,68451195.4,20535358.62,57422579.82,0.44,0.0933,1.26,180.51,46.96,4.83,8.26,1.01,0
C1337,2017-12-31,Technology,559281710.95,308224664.9,170733837.25,119367160.83,69011253.78,106081774.17,7425724.191900001,69082322.81,1.23,0.1234,1.43,846.78,10.28,7.61,1.93,3.33,0
C2121,2016-06-30,Healthcare,121586691.86,95009982.51,55472816.05,32145356.82,18683646.02,1312075.87,131207.58700000003,18737218.63,3.57,0.1537,1.73,110.66,12.14,4.24,0.83,2.28,1
C3920,2018-09-30,Finance,588003287.39,364547860.8,239164119.28,161225852.05,83588641.57,196041497.27,17643734.754300002,83625554.41999999,1.63,0.1422,1.48,473.77,58.89,5.63,4.05,7.37,0
C5231,2017-03-31,Healthcare,508197565.89,210481556.33,41345301.25,24788388.34,99256361.88,247956954.27,34713973.5978,99302051.87,0.71,0.1953,1.67,444.36,16.89,6.11,3.77,6.33,0
C4753,2022-06-30,Energy,521323896.29,386834338.57,2928854.81,2537823.7,80067159.95,172350486.06,34470097.212000005,80087029.96000001,2.88,0.1536,1.15,839.71,59.7,1.93,5.88,2.27,1
C3385,2016-06-30,Retail,533437895.57,195598921.69,147090294.29,7531858.34,71555736.04,3705220.0,666939.6,71508838.08000001,0.58,0.1341,19.53,316.49,46.92,9.79,5.02,5.69,0
C4558,2019-06-30,Retail,919560157.99,575782824.94,322664947.31,166834863.53,140947777.15,264991991.51,39748798.7265,140946541.8,1.67,0.1533,1.93,656.15,37.95,5.04,9.83,2.83,0
C4458,2020-06-30,Energy,451929497.27,247619782.81,91935584.91,13664904.94,15481877.95,65038353.88,16909972.0088,15483709.78,1.21,0.0343,6.73,589.91,20.06,4.82,8.47,2.4,0
C4439,2019-12-31,Energy,453077478.7,324878810.59,58762355.14,47123787.25,55116711.25,215806043.71,25896725.2452,55041412.28,2.53,0.1216,1.25,718.42,59.3,-2.81,1.47,4.01,1
C5379,2015-03-31,Technology,351285575.82,81605047.48,141182555.36,126833479.51,47864451.11,10559044.68,3167713.404,47876003.25,0.3,0.1363,1.11,828.32,46.06,0.03,9.22,3.13,0
C2664,2022-09-30,Manufacturing,523928225.88,409890167.14,234251658.15,118949895.3,56884812.74,160945240.87,40236310.2175,56959573.46,3.59,0.1086,1.97,150.8,41.41,-1.59,6.41,2.2,1
C4462,2021-03-31,Energy,507827246.42,112137560.33,80538201.71,1938889.78,70838262.94,25586355.38,1535181.3228,70831925.56,0.28,0.1395,41.54,479.96,42.74,5.6,5.33,5.96,0
C4383,2021-12-31,Manufacturing,241005992.88,78351696.92,97071246.71,50055165.21,16228704.0,21290891.35,2341998.0485,16317846.52,0.48,0.0673,1.94,225.38,26.3,2.32,4.79,3.14,0
C3089,2024-12-31,Healthcare,302938777.44,173094912.56,95712074.8,3263178.88,52110791.57,46181738.32,5079991.2152,52022501.76,1.33,0.172,29.33,254.08,41.0,-1.99,4.93,6.6,0
C1200,2018-03-31,Manufacturing,621609515.67,433225371.73,234411295.13,105450978.89,89045642.52,167116672.78,41779168.195,89100055.63,2.3,0.1433,2.22,975.97,15.25,0.11,2.33,5.42,0
C4895,2021-12-31,Technology,422394767.77,133602103.11,6009802.92,5265442.03,72316297.57,68464752.29,19854778.1641,72243453.22,0.46,0.1712,1.14,836.0,41.09,2.29,9.65,5.08,0
C5788,2021-12-31,Finance,579019195.49,377389451.99,32926215.76,11982080.06,10772509.12,11176916.03,1900075.7251,10805467.86,1.87,0.0186,2.75,922.84,25.43,-1.09,6.42,7.63,0
C2325,2019-09-30,Finance,427495918.32,203504353.69,108610108.71,87422184.65,4435854.77,173879535.2,50425065.20799999,4421769.359999999,0.91,0.0104,1.24,195.45,15.44,0.2,1.74,2.61,0
C5053,2022-12-31,Energy,12045422.65,5246435.66,5598417.88,4761367.0,-653452.76,1984957.86,258044.5218,-582932.12,0.77,-0.0542,1.18,801.16,58.28,2.81,0.63,7.32,1
C2534,2023-12-31,Finance,747442144.98,342451554.4,138925125.87,92489824.33,124288851.0,188145754.78,28221863.217,124217429.81,0.85,0.1663,1.5,896.77,23.37,-3.15,1.13,6.26,0
C2461,2020-06-30,Manufacturing,789053609.42,580146412.05,25969668.46,13772604.87,100592835.49,6993040.11,699304.011,100505347.81,2.78,0.1275,1.89,293.92,20.27,2.3,6.73,6.9,1
C4571,2016-09-30,Manufacturing,527440026.43,387313923.76,65745925.01,33739170.57,-310161.55,191870626.66,36455419.0654,-285509.62,2.76,-0.0006,1.95,727.2,29.07,-2.65,2.25,6.12,1
C1827,2018-03-31,Energy,129301985.68,14476077.15,38393388.02,36756971.63,13851410.73,46043660.96,8748295.5824,13772377.89,0.13,0.1071,1.04,946.73,13.6,6.4,9.8,3.23,0
C2145,2016-09-30,Manufacturing,282124833.49,122263310.04,110576825.05,60324731.29,5320186.8,83343221.25,6667457.7,5289675.55,0.76,0.0189,1.83,560.44,59.57,5.9,3.38,7.14,0
C3079,2018-03-31,Technology,701014874.34,138349056.96,114680711.22,94197320.31,69146635.97,160657497.1,33738074.390999995,69138005.38,0.25,0.0986,1.22,436.83,49.93,8.97,5.72,3.03,0
C3994,2016-12-31,Finance,130636320.72,102611355.87,60607379.95,18926174.01,7707369.45,58230541.08,4076137.8756,7641651.84,3.66,0.059,3.2,122.33,53.55,-4.9,0.64,6.7,1
C3604,2023-12-31,Manufacturing,230105269.96,10555306.08,10732904.47,2168853.67,-836481.32,36405558.78,10193556.458400002,-825432.85,0.05,-0.0036,4.95,582.7,21.84,-1.62,3.99,2.84,1
C3521,2016-03-31,Manufacturing,298873182.77,227962470.15,44422962.32,17874863.54,24663128.26,3452465.46,552394.4736,24630797.82,3.21,0.0825,2.49,75.35,50.56,5.68,3.19,2.82,1
C5695,2022-06-30,Manufacturing,665449303.66,43996081.85,252062849.41,77052403.37,55534963.8,13838167.37,1107053.3896,55596355.63,0.07,0.0835,3.27,369.78,46.37,0.6,8.75,4.43,0
C5228,2023-12-31,Technology,427901718.07,55518986.04,30876432.6,8325377.45,9820087.17,202825760.07,16226060.8056,9813275.86,0.15,0.0229,3.71,780.52,52.24,9.41,5.78,3.18,0
C3665,2023-06-30,Manufacturing,523751970.57,394645610.39,163218499.01,101731011.44,87073901.11,181621133.09,30875592.6253,86998338.98,3.06,0.1663,1.6,499.18,19.1,2.38,0.71,3.47,1
C4531,2023-03-31,Manufacturing,310946463.9,155229266.2,149028666.63,131429318.51,52043386.21,85025241.68,8502524.168000001,51946990.18,1.0,0.1674,1.13,355.05,48.39,-1.24,3.27,1.84,0
C3396,2024-03-31,Manufacturing,148329844.01,920542.81,48088495.46,19190571.98,1443445.13,20739152.0,3525655.8400000003,1500163.38,0.01,0.0097,2.51,318.22,42.81,-4.35,9.64,7.8,0
C4229,2018-12-31,Technology,596668860.62,436492517.57,228330719.67,27950247.0,64679152.32,211152156.68,21115215.668,64599260.84,2.73,0.1084,8.17,152.28,58.16,7.68,8.65,2.72,1
C3634,2022-06-30,Technology,292091065.7,152814633.1,1496162.99,1266078.21,56387911.97,30317234.4,8185653.288,56321479.04,1.1,0.193,1.18,494.02,24.63,-2.12,7.68,6.65,0
C5748,2020-06-30,Finance,8314809.59,425423.65,985959.66,197635.94,-240368.4,2544822.18,610757.3232,-309107.23,0.05,-0.0289,4.99,577.21,54.84,6.14,1.97,5.5,1
C3514,2021-09-30,Retail,889810154.81,636242948.28,130806919.63,107909061.44,119318365.61,397624526.43,83501150.5503,119293396.03,2.51,0.1341,1.21,636.23,27.89,-4.96,8.26,6.95,1
C2495,2016-06-30,Energy,979331457.79,706937750.82,74104218.86,63374031.15,120744242.6,10740478.78,2577714.9072,120726809.87,2.6,0.1233,1.17,399.16,29.14,3.95,7.29,5.53,1
C3185,2023-06-30,Healthcare,877396849.75,673705549.54,96655630.91,29334373.26,158865751.92,118517438.67,16592441.4138,158893644.14,3.31,0.1811,3.29,570.3,53.89,4.18,5.14,1.52,1
C1309,2023-12-31,Retail,9008798.07,4579172.4,4252290.29,1695999.94,616385.36,2092041.44,606692.0175999999,663585.09,1.03,0.0684,2.51,49.0,15.44,2.06,6.5,3.03,0
C4649,2019-06-30,Finance,842858081.44,634991581.89,160369658.71,99316178.96,38979975.25,321145641.42,89920779.59760001,38975226.43,3.05,0.0462,1.61,872.86,59.19,4.12,5.83,3.67,1
C5727,2022-09-30,Finance,998194260.4,716036756.75,115769983.38,103914535.59,115827479.91,364987576.11,65697763.6998,115859664.15,2.54,0.116,1.11,394.82,24.1,2.55,5.02,3.77,1
C4452,2015-09-30,Technology,976469648.93,702788344.6,215259590.1,183816170.36,45989919.54,254129320.34,66073623.2884,46026819.2,2.57,0.0471,1.17,451.51,36.77,-0.64,5.85,1.95,1
C5080,2022-03-31,Manufacturing,453044837.99,236802735.56,72619540.97,55583318.89,75696574.71,45555083.08,10022118.2776,75773930.17999999,1.1,0.1671,1.31,768.79,49.65,-1.55,8.35,4.56,0
C4378,2021-06-30,Finance,632623193.8,231170293.54,14224182.55,6706695.93,47947830.84,67517644.44,4726235.1108,48005899.8,0.58,0.0758,2.12,610.39,39.54,8.59,0.62,4.79,0
C4225,2018-06-30,Energy,755311986.0,601116926.79,336420101.72,61357976.14,112753211.57,188160663.45,15052853.076,112766777.03,3.9,0.1493,5.48,98.22,48.1,0.42,8.18,5.78,1
C4454,2019-09-30,Finance,514730269.79,79111909.77,217259910.61,62137351.16,-317652.87,14500831.86,1450083.186,-254949.1,0.18,-0.0006,3.5,974.66,45.83,-2.51,8.72,6.67,1
C1316,2023-09-30,Manufacturing,773490257.8,370479473.21,210021519.76,44521014.66,130940868.98,341844423.15,99134882.7135,130864956.71,0.92,0.1693,4.72,295.12,44.27,7.83,7.64,4.19,0
C2461,2020-06-30,Manufacturing,789053609.42,580146412.05,25969668.46,13772604.87,100592835.49,6993040.11,699304.011,100505347.81,2.78,0.1275,1.89,293.92,20.27,2.3,6.73,6.9,1
C3671,2019-12-31,Energy,738840670.51,586446892.52,361406467.33,112541614.03,141987525.54,150655705.7,22598355.855,142053855.54,3.85,0.1922,3.21,792.84,33.74,1.71,9.7,3.86,1
C3438,2016-06-30,Retail,344245731.36,169679919.43,103232451.27,61391417.79,65593371.0,135297873.13,6764893.6565000005,65498951.59,0.97,0.1905,1.68,44.84,28.23,1.59,8.17,5.45,0
C1769,2018-09-30,Healthcare,953995539.29,731758624.74,33996755.66,163873.18,183124150.52,255391293.52,58739997.509600006,183206669.95,3.29,0.192,207.46,435.99,32.03,-2.5,9.11,5.53,1
C2784,2023-03-31,Finance,222297541.32,114744154.01,86532419.4,48593276.95,35630294.44,69930973.47,8391716.816399999,35667413.7,1.07,0.1603,1.78,590.06,41.25,-3.57,1.69,6.7,0
C4418,2019-03-31,Manufacturing,321426670.32,241959108.74,108277421.79,102967797.95,28755783.09,3367119.19,841779.7975,28674686.76,3.04,0.0895,1.05,942.82,25.32,4.88,8.54,4.21,1
C5229,2015-06-30,Retail,638644431.21,303441096.55,188515960.72,67198227.69,112083091.84,177242880.02,35448576.004,112069639.12,0.91,0.1755,2.81,236.29,21.22,4.47,0.62,7.53,0
C3950,2016-03-31,Manufacturing,42539731.4,30613288.2,1627703.64,909211.64,1087822.68,681974.29,81836.9148,1120632.46,2.57,0.0256,1.79,93.72,52.57,5.38,1.05,3.83,1
C5251,2023-12-31,Technology,521699544.22,379824383.14,78335420.27,4399277.91,31995285.78,186846259.95,28026938.9925,31934107.78,2.68,0.0613,17.81,390.46,46.0,-3.6,7.11,1.95,1
C3406,2022-12-31,Retail,62071239.55,37054016.38,12252216.83,6506836.91,8561764.72,7897925.49,947751.0588,8533097.14,1.48,0.1379,1.88,748.88,59.09,0.44,6.3,3.27,0
C1858,2020-06-30,Manufacturing,300203205.75,214784626.73,82686598.32,38533723.14,34101237.93,72583774.58,17420105.8992,34085370.73,2.51,0.1136,2.15,777.84,48.01,-0.85,1.41,6.96,1
C4122,2021-03-31,Energy,183437627.94,63253255.12,66016218.56,9354089.68,6339778.18,7170512.02,645346.0817999999,6283802.35,0.53,0.0346,7.06,560.75,29.42,-3.59,2.0,4.64,0
C5101,2023-03-31,Energy,564729877.84,413698372.92,257139693.22,183722110.49,33698416.53,268567626.78,69827582.9628,33791746.72,2.74,0.0597,1.4,970.16,32.01,-3.53,5.31,1.85,1
